# Generated by Log[com.rapidminer.datatable.SimpleDataTable]
# Criterion	PerformancMainCrit	StdDeviation	Minimal size for split	Minimal leaf size	Minimal gain
information_gain	0.5512204881952781	0.025651925894231507	90.0	80.0	0.0
gini_index	0.5503503503503504	0.0200482708125159	90.0	80.0	0.0
gain_ratio	0.5541324794876926	0.026263517083380133	100.0	80.0	0.0
accuracy	0.5356285028022418	0.01502479123923811	90.0	80.0	0.0
information_gain	0.5503100620124025	0.023768856259342847	100.0	80.0	0.0
gini_index	0.5535964736525746	0.01605703559606806	100.0	80.0	0.0
accuracy	0.5367367367367367	0.016396503390923422	100.0	80.0	0.0
gain_ratio	0.5617123424684937	0.02010184885457445	1.0	90.0	0.0
information_gain	0.5512	0.01974234028680814	1.0	90.0	0.0
gini_index	0.5562675210252302	0.01701529637361535	1.0	90.0	0.0
accuracy	0.5468187274909964	0.031457892670186186	1.0	90.0	0.0
gain_ratio	0.5499099819963993	0.013765870557721747	11.0	90.0	0.0
information_gain	0.5557111422284456	0.0136218082715826	11.0	90.0	0.0
gini_index	0.5534427542033626	0.01678212826886634	11.0	90.0	0.0
accuracy	0.5403564990987383	0.020352681776768734	11.0	90.0	0.0
gain_ratio	0.5599119823964793	0.01627820710108213	21.0	90.0	0.0
information_gain	0.5557111422284456	0.020724584575561825	21.0	90.0	0.0
gini_index	0.5613368020812487	0.01180870681337154	21.0	90.0	0.0
accuracy	0.5431604245944323	0.024499861517864912	21.0	90.0	0.0
gain_ratio	0.5535535535535535	0.021677498906618246	31.0	90.0	0.0
information_gain	0.555	0.02204087112615845	31.0	90.0	0.0
gini_index	0.5567340404242546	0.01238968844084315	31.0	90.0	0.0
accuracy	0.5477668736230723	0.017376880301691947	31.0	90.0	0.0
information_gain	0.5514	0.020475351034840206	41.0	90.0	0.0
gain_ratio	0.559	0.027088743049467286	41.0	90.0	0.0
accuracy	0.5433259955973584	0.019767819399937266	41.0	90.0	0.0
gini_index	0.5604483586869495	0.01101482245474413	41.0	90.0	0.0
gain_ratio	0.5559559559559559	0.020544322167873278	51.0	90.0	0.0
information_gain	0.5555111022204441	0.01968483945083768	51.0	90.0	0.0
gini_index	0.56513908345007	0.020719486835112606	51.0	90.0	0.0
gain_ratio	0.5521104220844169	0.021997913600576714	60.0	90.0	0.0
accuracy	0.5494197679071628	0.01650745761414337	51.0	90.0	0.0
information_gain	0.5538	0.020404901371973084	60.0	90.0	0.0
gini_index	0.5632506004803843	0.02038299672941303	60.0	90.0	0.0
accuracy	0.5461461461461461	0.018192447752349402	60.0	90.0	0.0
information_gain	0.5583116623324665	0.024992563344666575	70.0	90.0	0.0
gain_ratio	0.5592	0.02218467939817721	70.0	90.0	0.0
gini_index	0.565879054865839	0.026880806937817334	70.0	90.0	0.0
accuracy	0.5394157663065227	0.0239611941812397	70.0	90.0	0.0
gain_ratio	0.5587117423484697	0.018801504475331354	80.0	90.0	0.0
information_gain	0.5531106221244249	0.02668926001548627	80.0	90.0	0.0
gini_index	0.5639383630178106	0.030143496473320167	80.0	90.0	0.0
accuracy	0.5473473473473474	0.022418003509979568	80.0	90.0	0.0
gain_ratio	0.5634253701480593	0.01789884176453776	90.0	90.0	0.0
information_gain	0.5565113022604521	0.02086164292065379	90.0	90.0	0.0
gini_index	0.5611611611611612	0.023976766760264667	90.0	90.0	0.0
accuracy	0.5445267160296178	0.020345275289989258	90.0	90.0	0.0
gain_ratio	0.5625125025005001	0.009554773979977733	100.0	90.0	0.0
information_gain	0.5525105021004201	0.013328884445652514	100.0	90.0	0.0
gini_index	0.5637893050270378	0.02189681901222133	100.0	90.0	0.0
accuracy	0.548948948948949	0.020916623888333357	100.0	90.0	0.0
gain_ratio	0.5588	0.021245234759824785	1.0	100.0	0.0
information_gain	0.5486	0.010584894897915822	1.0	100.0	0.0
gini_index	0.5546218487394958	0.0170032441801361	1.0	100.0	0.0
accuracy	0.5467280368220933	0.016599169640959248	1.0	100.0	0.0
gain_ratio	0.5582699239086905	0.01855720333533185	11.0	100.0	0.0
information_gain	0.5575115023004601	0.017753894460400738	11.0	100.0	0.0
gini_index	0.550640512409928	0.027954767943249505	11.0	100.0	0.0
accuracy	0.5453090618123625	0.024442193949333137	11.0	100.0	0.0
gain_ratio	0.5639127825565113	0.014047436346524266	21.0	100.0	0.0
information_gain	0.5582	0.013249905660042227	21.0	100.0	0.0
gini_index	0.5580232092837135	0.02239728669754047	21.0	100.0	0.0
accuracy	0.538507701540308	0.018365773424697644	21.0	100.0	0.0
information_gain	0.5494	0.017089177862028616	31.0	100.0	0.0
gain_ratio	0.5545327196317791	0.015001970715747374	31.0	100.0	0.0
accuracy	0.545509101820364	0.015480824140873801	31.0	100.0	0.0
gini_index	0.5552220888355343	0.022696082889019645	31.0	100.0	0.0
gain_ratio	0.5619123824764953	0.016511468027753034	41.0	100.0	0.0
gini_index	0.5516413130504404	0.02146189416249158	41.0	100.0	0.0
information_gain	0.553	0.023786550821845255	41.0	100.0	0.0
gain_ratio	0.5548	0.02045873896407002	51.0	100.0	0.0
accuracy	0.544508901780356	0.020314669425622583	41.0	100.0	0.0
gini_index	0.557934760856514	0.019754879865334276	51.0	100.0	0.0
information_gain	0.5497099419883977	0.02806289297962137	51.0	100.0	0.0
gain_ratio	0.5584701641970364	0.017090705177968936	60.0	100.0	0.0
accuracy	0.5433086617323465	0.02118958910860566	51.0	100.0	0.0
information_gain	0.5549109821964393	0.01949841563039333	60.0	100.0	0.0
accuracy	0.540508101620324	0.02778648715758767	60.0	100.0	0.0
gini_index	0.5562224889955982	0.019636554651393162	60.0	100.0	0.0
gain_ratio	0.5585351210726436	0.024903972815257403	70.0	100.0	0.0
information_gain	0.5537107421484296	0.022239559279712284	70.0	100.0	0.0
accuracy	0.543508701740348	0.012556653349327662	70.0	100.0	0.0
gini_index	0.5563338002801681	0.017894234848136566	70.0	100.0	0.0
gain_ratio	0.5566680016019223	0.01687540304896685	80.0	100.0	0.0
information_gain	0.5565113022604521	0.021162808114507065	80.0	100.0	0.0
gini_index	0.5607607607607608	0.018810240620728887	80.0	100.0	0.0
accuracy	0.5449269561737042	0.025178354613186234	80.0	100.0	0.0
gain_ratio	0.5547109421884376	0.014339009442021005	90.0	100.0	0.0
information_gain	0.5513102620524105	0.019215442376639656	90.0	100.0	0.0
gini_index	0.5561336802081249	0.025138783449690144	90.0	100.0	0.0
accuracy	0.5529317590554332	0.02203721118578453	90.0	100.0	0.0
gain_ratio	0.5598239295718287	0.02304497425187753	100.0	100.0	0.0
information_gain	0.5458	0.020168291945525545	100.0	100.0	0.0
gini_index	0.5586469175340272	0.018567736479613083	100.0	100.0	0.0
accuracy	0.5407081416283257	0.016048539655613148	100.0	100.0	0.0
information_gain	0.5578790141896938	0.02607757925476205	1.0	1.0	10.0
gain_ratio	0.5591237241722679	0.024467896292557075	1.0	1.0	10.0
gini_index	0.5554196231954979	0.02296744058819636	1.0	1.0	10.0
accuracy	0.5520295202952029	0.027256981039220418	1.0	1.0	10.0
information_gain	0.5541448842419716	0.01561545489105192	11.0	1.0	10.0
gain_ratio	0.549962434259955	0.027227874032378103	11.0	1.0	10.0
gini_index	0.5571603427172582	0.025059991611404927	11.0	1.0	10.0
accuracy	0.5477941176470589	0.03290841807884152	11.0	1.0	10.0
gain_ratio	0.5575727430987316	0.017698137129003543	21.0	1.0	10.0
information_gain	0.5527436732648459	0.011456456657158944	21.0	1.0	10.0
gini_index	0.548885077186964	0.023889650866851013	21.0	1.0	10.0
accuracy	0.5538537549407114	0.019773301272934717	21.0	1.0	10.0
gain_ratio	0.563928661140417	0.03260956301794615	31.0	1.0	10.0
gini_index	0.5619773733398918	0.023921246341258744	31.0	1.0	10.0
information_gain	0.5536072144288577	0.017392757384939377	31.0	1.0	10.0
accuracy	0.5538309928553831	0.018320744685583257	31.0	1.0	10.0
information_gain	0.5579819277108434	0.01615495602553419	41.0	1.0	10.0
gain_ratio	0.5546092184368737	0.018988806845648347	41.0	1.0	10.0
gini_index	0.5452995616171457	0.016309424172377174	41.0	1.0	10.0
accuracy	0.5532178217821783	0.018041339445864002	41.0	1.0	10.0
gain_ratio	0.5514908544224505	0.0204342824317835	51.0	1.0	10.0
information_gain	0.5566907550461002	0.02200021584145137	51.0	1.0	10.0
accuracy	0.5543478260869565	0.021676234918635833	51.0	1.0	10.0
gini_index	0.5581395348837209	0.01765179834171121	51.0	1.0	10.0
gain_ratio	0.5602318548387096	0.017467364799841387	60.0	1.0	10.0
gini_index	0.5645358804800392	0.02259427080288792	60.0	1.0	10.0
accuracy	0.561090458488228	0.02437562572692788	60.0	1.0	10.0
information_gain	0.5540811216825238	0.019180093300269933	60.0	1.0	10.0
information_gain	0.5530321936610931	0.015253022357117774	70.0	1.0	10.0
gain_ratio	0.5563573028116446	0.015989642943587824	70.0	1.0	10.0
gini_index	0.5480557593543653	0.03081532213696004	70.0	1.0	10.0
accuracy	0.5488611315209405	0.024946016070274288	70.0	1.0	10.0
information_gain	0.5524475524475524	0.024061248391047587	80.0	1.0	10.0
gain_ratio	0.5580871306960441	0.019502123099039426	80.0	1.0	10.0
accuracy	0.5531180675375893	0.023592350085343224	80.0	1.0	10.0
gini_index	0.5557184750733137	0.019142931381971658	80.0	1.0	10.0
information_gain	0.5569238502136216	0.025776007978802876	90.0	1.0	10.0
gain_ratio	0.5581047381546135	0.02324365606700808	90.0	1.0	10.0
accuracy	0.5575787401574803	0.01998592663736613	90.0	1.0	10.0
gini_index	0.5518844836025453	0.015277097921990149	90.0	1.0	10.0
gain_ratio	0.5548612846788303	0.027904599694463517	100.0	1.0	10.0
information_gain	0.5559449311639549	0.01735412237632281	100.0	1.0	10.0
gini_index	0.5582250551605785	0.021062128576054245	100.0	1.0	10.0
accuracy	0.5610294117647059	0.026013479961527676	100.0	1.0	10.0
gain_ratio	0.5505546075085325	0.014638340996206931	1.0	11.0	10.0
gini_index	0.5513900589721988	0.018141389183692604	1.0	11.0	10.0
information_gain	0.5568425568425568	0.02040091733710188	1.0	11.0	10.0
accuracy	0.5488215488215489	0.027357314694519415	1.0	11.0	10.0
gain_ratio	0.5524850042844901	0.02735822109418613	11.0	11.0	10.0
gini_index	0.5547169811320755	0.018321266050427474	11.0	11.0	10.0
accuracy	0.5557414766785191	0.020058283490621186	11.0	11.0	10.0
information_gain	0.553122987765615	0.02106293420110845	11.0	11.0	10.0
information_gain	0.5459807073954984	0.01704813891276882	21.0	11.0	10.0
gain_ratio	0.5495708154506438	0.022578294460055992	21.0	11.0	10.0
accuracy	0.543355028343481	0.019341659175602863	21.0	11.0	10.0
gini_index	0.5525324403516115	0.020839552524912555	21.0	11.0	10.0
gain_ratio	0.5545551982851018	0.024173988746787677	31.0	11.0	10.0
information_gain	0.5479922697015246	0.017925884315927936	31.0	11.0	10.0
gini_index	0.5548346588530766	0.02054833317855054	31.0	11.0	10.0
accuracy	0.5549036043587594	0.015106679868108354	31.0	11.0	10.0
information_gain	0.5488561043403891	0.014517311336092591	41.0	11.0	10.0
gain_ratio	0.5524176294394523	0.016321592108672	41.0	11.0	10.0
accuracy	0.5480285234899329	0.013810732885023248	41.0	11.0	10.0
gini_index	0.548737215612607	0.02044033659688553	41.0	11.0	10.0
gain_ratio	0.5510378771667024	0.014736527654398753	51.0	11.0	10.0
information_gain	0.5541755888650963	0.023357944092068098	51.0	11.0	10.0
accuracy	0.5547858942065491	0.016270210449443687	51.0	11.0	10.0
gini_index	0.5526922271108318	0.025185547731416142	51.0	11.0	10.0
gain_ratio	0.554368724631489	0.02631793409680213	60.0	11.0	10.0
gini_index	0.5601259181532005	0.024060325340253118	60.0	11.0	10.0
accuracy	0.5580319596299411	0.015399796127755345	60.0	11.0	10.0
information_gain	0.553743831795752	0.01754835406621109	60.0	11.0	10.0
gain_ratio	0.5499357051007286	0.009933930004934265	70.0	11.0	10.0
gini_index	0.5530620805369127	0.012972571220703421	70.0	11.0	10.0
information_gain	0.5472144547214455	0.020889220912638066	70.0	11.0	10.0
accuracy	0.5492130115424974	0.025891619441519274	70.0	11.0	10.0
gain_ratio	0.551235230934479	0.025185687617643688	80.0	11.0	10.0
information_gain	0.5517019910083494	0.023443606739371677	80.0	11.0	10.0
gini_index	0.5469208211143695	0.016864616584481972	80.0	11.0	10.0
accuracy	0.5503989920201596	0.019537934021586705	80.0	11.0	10.0
gini_index	0.5623297716320972	0.015425215214378833	90.0	11.0	10.0
gain_ratio	0.5600513808606294	0.016726985176930078	90.0	11.0	10.0
information_gain	0.5481863060742649	0.016144934044104334	90.0	11.0	10.0
accuracy	0.5529189416211676	0.021181375689803654	90.0	11.0	10.0
gain_ratio	0.5567914438502674	0.020182253922995334	100.0	11.0	10.0
information_gain	0.55	0.020814115587637263	100.0	11.0	10.0
accuracy	0.5531736023539302	0.020351946196484418	100.0	11.0	10.0
gini_index	0.5607555089192026	0.01613447929374786	100.0	11.0	10.0
gain_ratio	0.5630060203446128	0.019231394842090455	1.0	21.0	10.0
gini_index	0.5465825874694874	0.022927520279400326	1.0	21.0	10.0
information_gain	0.5646131507985895	0.01677843821616904	1.0	21.0	10.0
accuracy	0.5418618863312283	0.022981107788269024	1.0	21.0	10.0
gain_ratio	0.5608136156081361	0.024017278657669554	11.0	21.0	10.0
gini_index	0.5504792983887415	0.02270873730699543	11.0	21.0	10.0
information_gain	0.5638894660295034	0.008970896749087664	11.0	21.0	10.0
accuracy	0.5488078255553291	0.015098008245445008	11.0	21.0	10.0
gain_ratio	0.5616153205661948	0.02608104770078443	21.0	21.0	10.0
gini_index	0.5527709861450693	0.02877347337298297	21.0	21.0	10.0
accuracy	0.5391038696537678	0.023862551272525345	21.0	21.0	10.0
information_gain	0.5595435684647303	0.016677572394028325	21.0	21.0	10.0
information_gain	0.5576962916925626	0.017598469454358497	31.0	21.0	10.0
gain_ratio	0.5626168224299065	0.023824167200492314	31.0	21.0	10.0
gini_index	0.5606830656637528	0.01891835307207273	31.0	21.0	10.0
gain_ratio	0.5600916475734222	0.01663143740760385	41.0	21.0	10.0
accuracy	0.5390099816663272	0.018787879431868302	31.0	21.0	10.0
information_gain	0.5634328358208955	0.018885133795067625	41.0	21.0	10.0
gini_index	0.5481299816063765	0.027105028171847817	41.0	21.0	10.0
accuracy	0.5369387755102041	0.016600741632147087	41.0	21.0	10.0
information_gain	0.5617604318040273	0.011754597784460651	51.0	21.0	10.0
gain_ratio	0.5593678519442712	0.02778873330430554	51.0	21.0	10.0
gini_index	0.560562805872757	0.022641208299677206	51.0	21.0	10.0
accuracy	0.547881010594947	0.02371234256234769	51.0	21.0	10.0
gini_index	0.5529747351263243	0.0210134959183515	60.0	21.0	10.0
gain_ratio	0.5572170301142264	0.022872263333208572	60.0	21.0	10.0
information_gain	0.558091286307054	0.020415957766670823	60.0	21.0	10.0
accuracy	0.54085999592419	0.02191835334821366	60.0	21.0	10.0
gini_index	0.5489196901752955	0.022833100428305882	70.0	21.0	10.0
information_gain	0.5593502707205331	0.016751040676735038	70.0	21.0	10.0
gain_ratio	0.5624740556247405	0.02179130942593931	70.0	21.0	10.0
accuracy	0.5439560439560439	0.01121221140486383	70.0	21.0	10.0
gain_ratio	0.5555093555093555	0.025017093891192988	80.0	21.0	10.0
information_gain	0.5596005824838777	0.023381832261463193	80.0	21.0	10.0
gini_index	0.5524760546158549	0.023326102700473667	80.0	21.0	10.0
accuracy	0.5413180983472761	0.028004084620276624	80.0	21.0	10.0
gain_ratio	0.5628109452736318	0.017062949307629246	90.0	21.0	10.0
information_gain	0.5542168674698795	0.019006381394657	90.0	21.0	10.0
accuracy	0.5447685090760759	0.022104633616822907	90.0	21.0	10.0
gini_index	0.5607571748422553	0.018481973013994905	90.0	21.0	10.0
gain_ratio	0.5632279534109818	0.017565883301962005	100.0	21.0	10.0
information_gain	0.5582898852971846	0.021471033003144603	100.0	21.0	10.0
gini_index	0.5507039379718425	0.01802815891268672	100.0	21.0	10.0
accuracy	0.5365803953535765	0.020210965965796596	100.0	21.0	10.0
gini_index	0.5411622276029056	0.021024524113531094	1.0	31.0	10.0
gain_ratio	0.562822364349082	0.018645512644554937	1.0	31.0	10.0
information_gain	0.5544799176107106	0.013575099071458582	1.0	31.0	10.0
accuracy	0.5212121212121212	0.015507653521011631	1.0	31.0	10.0
gain_ratio	0.5651724850237554	0.028262778368148257	11.0	31.0	10.0
information_gain	0.5685016556291391	0.011817593860645615	11.0	31.0	10.0
gini_index	0.5406331921758419	0.02568533194718944	11.0	31.0	10.0
accuracy	0.529150695985475	0.01786777989870255	11.0	31.0	10.0
gain_ratio	0.5637376237623762	0.015085662621687727	21.0	31.0	10.0
gini_index	0.5447187373532982	0.02556782595191857	21.0	31.0	10.0
accuracy	0.5323101777059773	0.021633837992655065	21.0	31.0	10.0
information_gain	0.5651815181518152	0.023464339528567753	21.0	31.0	10.0
gain_ratio	0.5606995884773662	0.012740244572071173	31.0	31.0	10.0
gini_index	0.5401857835218093	0.026390033896630707	31.0	31.0	10.0
information_gain	0.5635951350237065	0.021369389402246138	31.0	31.0	10.0
accuracy	0.5304927302100162	0.02788354638452257	31.0	31.0	10.0
gain_ratio	0.5606435643564357	0.02035049897587683	41.0	31.0	10.0
gini_index	0.539737108190091	0.014310419012923289	41.0	31.0	10.0
accuracy	0.5309663102683074	0.024813408511144407	41.0	31.0	10.0
information_gain	0.5578903996703749	0.023520002928105962	41.0	31.0	10.0
gain_ratio	0.5638012780869923	0.016219195955276867	51.0	31.0	10.0
gini_index	0.5435659540137152	0.029461290192222662	51.0	31.0	10.0
accuracy	0.5340863251311012	0.023208553642615228	51.0	31.0	10.0
information_gain	0.5642296571664601	0.01742943332209094	51.0	31.0	10.0
gini_index	0.5457114026236125	0.0230731961316872	60.0	31.0	10.0
gain_ratio	0.5588538445681303	0.013494326589968086	60.0	31.0	10.0
information_gain	0.5712812048689911	0.024985980471628023	60.0	31.0	10.0
accuracy	0.5260185558693021	0.027121446819809093	60.0	31.0	10.0
gini_index	0.537653947102766	0.010960765848983277	70.0	31.0	10.0
gain_ratio	0.562898908791435	0.018067492286952536	70.0	31.0	10.0
information_gain	0.5594059405940595	0.02214958424421158	70.0	31.0	10.0
accuracy	0.533091202582728	0.02898065255450114	70.0	31.0	10.0
gain_ratio	0.5679521550835224	0.017161275171220493	80.0	31.0	10.0
gini_index	0.5448303715670436	0.012877145401586512	80.0	31.0	10.0
information_gain	0.5611362700699877	0.02172963347903677	80.0	31.0	10.0
accuracy	0.5260185558693021	0.02526393212149324	80.0	31.0	10.0
gain_ratio	0.5571605447791993	0.011459841017488905	90.0	31.0	10.0
gini_index	0.5436187399030694	0.01683875642924286	90.0	31.0	10.0
accuracy	0.5268469923294308	0.016256502249990687	90.0	31.0	10.0
information_gain	0.555738379267791	0.018390867048674524	90.0	31.0	10.0
information_gain	0.5687487116058545	0.024937719086210654	100.0	31.0	10.0
gain_ratio	0.5628865979381443	0.01205311677651126	100.0	31.0	10.0
gini_index	0.545986284792255	0.026268232890439953	100.0	31.0	10.0
accuracy	0.5310859911182882	0.024201560034039758	100.0	31.0	10.0
gain_ratio	0.5634757600657354	0.025199410914273336	1.0	41.0	10.0
information_gain	0.5587327710347665	0.0238816313060888	1.0	41.0	10.0
gini_index	0.548146655922643	0.020911728961821682	1.0	41.0	10.0
accuracy	0.5372683319903304	0.01640712088940732	1.0	41.0	10.0
information_gain	0.5624100349578449	0.023629804505977417	11.0	41.0	10.0
gain_ratio	0.5534578288528628	0.01777553143114614	11.0	41.0	10.0
gini_index	0.547945205479452	0.021305960726169196	11.0	41.0	10.0
accuracy	0.5438985098670962	0.018202036752387584	11.0	41.0	10.0
information_gain	0.5635915348263818	0.0201122445194211	21.0	41.0	10.0
gain_ratio	0.56140711787698	0.02197864085907527	21.0	41.0	10.0
gini_index	0.5411551620044275	0.03247350752477503	21.0	41.0	10.0
accuracy	0.534930541574391	0.019855040961153318	21.0	41.0	10.0
gain_ratio	0.55775169857937	0.020887650220822673	31.0	41.0	10.0
gini_index	0.5413231449829077	0.017809032242110796	31.0	41.0	10.0
accuracy	0.5395292697646349	0.015466682202185047	31.0	41.0	10.0
information_gain	0.5697841726618705	0.0186735992115092	31.0	41.0	10.0
gain_ratio	0.5617030028794735	0.020882641876395446	41.0	41.0	10.0
information_gain	0.5577476366625566	0.018521229787737615	41.0	41.0	10.0
gini_index	0.5445205479452054	0.01449162544402836	41.0	41.0	10.0
accuracy	0.5323262839879154	0.028609675584580146	41.0	41.0	10.0
gain_ratio	0.5613566289825282	0.02468765497387151	51.0	41.0	10.0
information_gain	0.5647519044677785	0.02194863507239852	51.0	41.0	10.0
accuracy	0.5337089957737975	0.012345830973018803	51.0	41.0	10.0
gini_index	0.5443012484897302	0.019865669819418865	51.0	41.0	10.0
gain_ratio	0.5641342392423306	0.02144910556942719	60.0	41.0	10.0
information_gain	0.5656731757451182	0.020420975605236535	60.0	41.0	10.0
gini_index	0.5502315280853634	0.01905636499480932	60.0	41.0	10.0
accuracy	0.5357502517623364	0.021895425376374584	60.0	41.0	10.0
